price,log_p,qty_pred,revenue_pred,SELL_ID,model
0.9138200377219245,-0.0901216221858231,121.93734008458966,111.42878471581086,1070,full
1.2316675858255752,0.20836901200423316,117.35990619651314,144.5483923377753,1070,full
1.549515133929226,0.4379420651739137,113.95658594958597,176.57745453979004,1070,full
1.8673626820328764,0.62452710495073,111.26337944847667,207.769082658949,1070,full
2.1852102301365273,0.78171203908463,109.04399818340248,238.28406036536,1070,full
2.5030577782401777,0.9175130957789712,107.16222608622897,268.2332435386679,1070,full
2.820905326343828,1.0370578711390204,105.53260853139759,297.6974975091776,1070,full
3.138752874447479,1.1438255472829395,104.09812812268076,326.7382988696662,1070,full
3.4566004225511295,1.2402855692289767,102.81890964154752,355.40388651321956,1070,full
3.77444797065478,1.328254139068778,101.66601168931282,383.73307150529195,1070,full
4.092295518758431,1.4091060641421562,100.61778737709788,411.7577203906863,1070,full
4.410143066862082,1.4839071303978664,99.65763806809849,439.5044415858752,1070,full
4.727990614965732,1.5535002951114996,98.7725670154879,466.9957698653006,1070,full
5.045838163069383,1.6185637773837658,97.95221451305329,494.25102214712297,1070,full
5.363685711173034,1.6796513714532184,97.18819462752076,521.2869308183368,1070,full
5.681533259276684,1.7372211363193104,96.47362731216586,548.1181222171338,1070,full
5.9993808073803345,1.7916562651327512,95.80280084668492,574.7574846928819,1070,full
6.317228355483985,1.8432805606195288,95.1709234501055,601.2164562366023,1070,full
6.635075903587635,1.8923701075962998,94.57393729080454,627.5052524256253,1070,full
6.952923451691286,1.9391622116633942,94.00837703424024,653.6330493368055,1070,full
7.270770999794937,1.983862338163681,93.47126075038184,679.6081319781471,1070,full
7.588618547898587,2.026649565342272,92.9600047110924,705.4380159633358,1070,full
7.906466096002238,2.0676809178549513,92.47235608099565,731.1295481718386,1070,full
8.224313644105889,2.107094845644377,92.00633918740063,756.6889907231733,1070,full
8.542161192209539,2.1450140427878845,91.56021221921091,782.1220915694131,1070,full
0.9138200377219245,-0.0901216221858231,99.20433201050945,90.65490642002207,1070,price_only
1.2316675858255752,0.20836901200423316,94.9920586902729,116.99863959964978,1070,price_only
1.549515133929226,0.4379420651739137,91.87442681542512,142.36081477157433,1070,price_only
1.8673626820328764,0.62452710495073,89.4161083990681,166.9723039970262,1070,price_only
2.1852102301365273,0.78171203908463,87.39626599279518,190.9792145231891,1070,price_only
2.5030577782401777,0.9175130957789712,85.68798462415873,214.48197641522526,1070,price_only
2.820905326343828,1.0370578711390204,84.21185179854666,237.55366127979735,1070,price_only
3.138752874447479,1.1438255472829395,82.9150007052138,260.24969679830457,1070,price_only
3.4566004225511295,1.2402855692289767,81.76053210924054,282.6134898368061,1070,price_only
3.77444797065478,1.328254139068778,80.72171204848662,304.67990222918985,1070,price_only
4.092295518758431,1.4091060641421562,79.7785767717947,326.4775122161409,1070,price_only
4.410143066862082,1.4839071303978664,78.91584068452498,348.03014766045044,1070,price_only
4.727990614965732,1.5535002951114996,78.12155129371926,369.3579613432687,1070,price_only
5.045838163069383,1.6185637773837658,77.38619317149607,390.4782067993942,1070,price_only
5.363685711173034,1.6796513714532184,76.70207277296582,411.40581174971095,1070,price_only
5.681533259276684,1.7372211363193104,76.06288498258132,432.15381082507275,1070,price_only
5.9993808073803345,1.7916562651327512,75.46340074048187,452.73367806209785,1070,price_only
6.317228355483985,1.8432805606195288,74.89923742621217,473.15558647299486,1070,price_only
6.635075903587635,1.8923701075962998,74.36668709178741,493.42861355236033,1070,price_only
6.952923451691286,1.9391622116633942,73.86258594701515,513.5609060335648,1070,price_only
7.270770999794937,1.983862338163681,73.38421379035918,533.5598134696953,1070,price_only
7.588618547898587,2.026649565342272,72.92921552854365,553.4319976436,1070,price_only
7.906466096002238,2.0676809178549513,72.49553922704892,573.1835230100626,1070,price_only
8.224313644105889,2.107094845644377,72.08138669586404,592.8199320888673,1070,price_only
8.542161192209539,2.1450140427878845,71.68517369540072,612.3463087976521,1070,price_only
0.9138200377219245,-0.0901216221858231,97.11692484328951,88.74739192373214,1070,price_weather
1.2316675858255752,0.20836901200423316,93.01460418747828,114.56307298611281,1070,price_weather
1.549515133929226,0.4379420651739137,89.9777348669298,139.4218618929791,1070,price_weather
1.8673626820328764,0.62452710495073,87.58271632673693,163.54869605962006,1070,price_weather
2.1852102301365273,0.78171203908463,85.61462339562475,187.08595089340525,1070,price_weather
2.5030577782401777,0.9175130957789712,83.94992176187282,210.13150464871012,1070,price_weather
2.820905326343828,1.0370578711390204,82.51130525320463,232.75658047234643,1070,price_weather
3.138752874447479,1.1438255472829395,81.24730410777173,255.01520930937698,1070,price_weather
3.4566004225511295,1.2402855692289767,80.12199099649648,276.9497079341275,1070,price_weather
3.77444797065478,1.328254139068778,79.10933405014174,298.5940653654086,1070,price_weather
4.092295518758431,1.4091060641421562,78.18989241424445,319.9761463390164,1070,price_weather
4.410143066862082,1.4839071303978664,77.34877988317412,341.1191853320216,1070,price_weather
4.727990614965732,1.5535002951114996,76.57435556170165,362.0428344427744,1070,price_weather
5.045838163069383,1.6185637773837658,75.85735156803264,382.7639194913502,1070,price_weather
5.363685711173034,1.6796513714532184,75.19027411638484,403.29699889723696,1070,price_weather
5.681533259276684,1.7372211363193104,74.56698150104879,423.65478544207787,1070,price_weather
5.9993808073803345,1.7916562651327512,73.98237995045703,443.84847035909155,1070,price_weather
6.317228355483985,1.8432805606195288,73.43220004850053,463.88797635196005,1070,price_weather
6.635075903587635,1.8923701075962998,72.91282947678825,483.78215792383196,1070,price_weather
6.952923451691286,1.9391622116633942,72.42118592097424,503.5389619892366,1070,price_weather
7.270770999794937,1.983862338163681,71.95461913387425,523.1655580998628,1070,price_weather
7.588618547898587,2.026649565342272,71.51083450633772,542.6684451105007,1070,price_weather
7.906466096002238,2.0676809178549513,71.0878327347995,562.0535393559703,1070,price_weather
8.224313644105889,2.107094845644377,70.68386169525077,581.3262481583445,1070,price_weather
8.542161192209539,2.1450140427878845,70.29737768532003,600.4915315776376,1070,price_weather
0.2784256736894473,-1.2786041360616613,38.41536747781406,10.695824570038063,2051,full
0.4775056579923079,-0.7391792699330028,36.250298758561236,17.309722761124526,2051,full
0.6765856422951684,-0.39069624323436386,34.91692358516393,23.62428917083945,2051,full
0.8756656265980289,-0.13277096571033542,33.96172813666913,29.739117949148284,2051,full
1.0747456109008895,0.072083992553293,33.221726313074164,35.70490454152705,2051,full
1.27382559520375,0.2420246523344688,32.62009752588264,41.55231514651183,2051,full
1.4729055795066106,0.3872370346157724,32.114652596564284,47.301850993395995,2051,full
1.6719855638094712,0.5140118805399915,31.679791292413608,52.96815370541254,2051,full
1.8710655481123317,0.6265080804101573,31.298841861157705,58.56218470222824,2051,full
2.0701455324151925,0.7276189103205466,30.960357606196006,64.09244598044339,2051,full
2.269225516718053,0.8194385912149378,30.656149439419817,69.56571655225328,2051,full
2.468305501020913,0.9035318832369313,30.380162695228297,74.98752270254234,2051,full
2.667385485323774,0.9810987736841817,30.12779839119995,80.36245213344769,2051,full
2.8664654696266347,1.0530797271143044,29.89548368187689,85.69437167188663,2051,full
3.065545453929495,1.1202255156851342,29.680389407165556,90.98658281799351,2051,full
3.2646254382323554,1.1831450358511488,29.480238270186977,96.24193578200341,2051,full
3.463705422535216,1.2423389474002808,29.293170918042332,101.46291495207412,2051,full
3.662785406838077,1.2982238980887792,29.11765018677056,106.65170418551922,2051,full
3.8618653911409373,1.3511503286968993,28.952391189860496,111.81023752689603,2051,full
4.060945375443798,1.4014157976025643,28.79630932685716,116.9402391907497,2051,full
4.260025359746659,1.4492751132557335,28.648480980953902,122.04325549708346,2051,full
4.45910534404952,1.4949481504054114,28.50811337071369,127.12068068011898,2051,full
4.6581853283523795,1.538625957779375,28.374521117187765,132.1737779671088,2051,full
4.85726531265524,1.5804755866720654,28.247107812265686,137.20369695935096,2051,full
5.056345296958101,1.6206439490058888,28.125351362919822,142.21148808919375,2051,full
0.2784256736894473,-1.2786041360616613,31.814314983291453,8.8579220821912,2051,price_only
0.4775056579923079,-0.7391792699330028,29.96878462305437,14.310264220661335,2051,price_only
0.6765856422951684,-0.39069624323436386,28.833841301351786,19.50856303671205,2051,price_only
0.8756656265980289,-0.13277096571033542,28.021598000549407,24.53755017142917,2051,price_only
1.0747456109008895,0.072083992553293,27.392815650502882,29.440308390595167,2051,price_only
1.27382559520375,0.2420246523344688,26.881920298317574,34.242878124224156,2051,price_only
1.4729055795066106,0.3872370346157724,26.452922499712873,38.962657144083046,2051,price_only
1.6719855638094712,0.5140118805399915,26.08399561409563,43.61206411323746,2051,price_only
1.8710655481123317,0.6265080804101573,25.76093184006889,48.20039205322291,2051,price_only
2.0701455324151925,0.7276189103205466,25.473980083157265,52.73484606198161,2051,price_only
2.269225516718053,0.8194385912149378,25.216166767743964,57.22116906318239,2051,price_only
2.468305501020913,0.9035318832369313,24.98233756398493,61.664041237545405,2051,price_only
2.667385485323774,0.9810987736841817,24.768578494162746,66.06734676743228,2051,price_only
2.8664654696266347,1.0530797271143044,24.571849682978883,70.43435864111514,2051,price_only
3.065545453929495,1.1202255156851342,24.389744592133344,74.76787065691586,2051,price_only
3.2646254382323554,1.1831450358511488,24.220326549303667,79.07029417515123,2051,price_only
3.463705422535216,1.2423389474002808,24.062014648365725,83.34373061466617,2051,price_only
3.662785406838077,1.2982238980887792,23.91350218321637,87.5900268230754,2051,price_only
3.8618653911409373,1.3511503286968993,23.773697107678718,91.81081807961183,2051,price_only
4.060945375443798,1.4014157976025643,23.641677765437798,96.0075619892871,2051,price_only
4.260025359746659,1.4492751132557335,23.516659430484825,100.18156555039077,2051,price_only
4.45910534404952,1.4949481504054114,23.397968645148715,104.33400702548573,2051,price_only
4.6581853283523795,1.538625957779375,23.285023277427833,108.46595380125797,2051,price_only
4.85726531265524,1.5804755866720654,23.17731683704754,112.5783771130113,2051,price_only
5.056345296958101,1.6206439490058888,23.074406006342112,116.6721642902697,2051,price_only
0.2784256736894473,-1.2786041360616613,31.579606352705152,8.792573173599482,2051,price_weather
0.4775056579923079,-0.7391792699330028,29.600995819843337,14.134642986181849,2051,price_weather
0.6765856422951684,-0.39069624323436386,28.389170994022894,19.207705491218345,2051,price_weather
0.8756656265980289,-0.13277096571033542,27.524316717738255,24.102098045320872,2051,price_weather
1.0747456109008895,0.072083992553293,26.8562262815892,28.86361132149911,2051,price_weather
1.27382559520375,0.2420246523344688,26.314324587937616,33.51986018061431,2051,price_weather
1.4729055795066106,0.3872370346157724,25.859947778518766,38.08926136872987,2051,price_weather
1.6719855638094712,0.5140118805399915,25.469682472602482,42.58494140900247,2051,price_weather
1.8710655481123317,0.6265080804101573,25.12830755074552,47.01671054057091,2051,price_weather
2.0701455324151925,0.7276189103205466,24.82538816884702,51.39216640821164,2051,price_weather
2.269225516718053,0.8194385912149378,24.553469195815975,55.7173588230963,2051,price_weather
2.468305501020913,0.9035318832369313,24.30704531429928,59.997213662849525,2051,price_weather
2.667385485323774,0.9810987736841817,24.081939431368514,64.23581569767863,2051,price_weather
2.8664654696266347,1.0530797271143044,23.87490974472011,68.43660437369265,2051,price_weather
3.065545453929495,1.1202255156851342,23.68339163268597,72.60251355321232,2051,price_weather
3.2646254382323554,1.1831450358511488,23.50532253000136,76.73607386529855,2051,price_weather
3.463705422535216,1.2423389474002808,23.339019773917006,80.83948934757296,2051,price_weather
3.662785406838077,1.2982238980887792,23.183093333432694,84.91469594706238,2051,price_weather
3.8618653911409373,1.3511503286968993,23.03638214131486,88.96340692864102,2051,price_weather
4.060945375443798,1.4014157976025643,22.89790678013835,92.98714864614603,2051,price_weather
4.260025359746659,1.4492751132557335,22.766833740202387,96.98728909439804,2051,price_weather
4.45910534404952,1.4949481504054114,22.64244802008014,100.96506096870282,2051,price_weather
4.6581853283523795,1.538625957779375,22.524131843377674,104.92158048669651,2051,price_weather
4.85726531265524,1.5804755866720654,22.41134792773834,108.85786289925134,2051,price_weather
5.056345296958101,1.6206439490058888,22.303626188785625,112.77483538477773,2051,price_weather
0.14155936564172852,-1.9550361047120857,30.464111488512096,4.312480297152667,2052,full
0.1981850591712042,-1.6185540425149239,28.948824342939705,5.737224465342302,2052,full
0.2548107527006798,-1.3672341556224283,27.866430127624835,7.100666035900986,2052,full
0.3114364462301555,-1.1665599865138705,27.031291655441496,8.418529410181556,2052,full
0.36806213975963115,-0.9995034970256448,26.355181340942664,9.700344438100462,2052,full
0.42468783328910675,-0.8564008898502702,25.789480836011123,10.952478737896506,2052,full
0.4813135268185824,-0.7312363983130027,25.304655432916242,12.179472951345918,2052,full
0.5379392203480581,-0.6200096985330671,24.8814720132004,13.38471965589305,2052,full
0.5945649138775337,-0.5199253781014342,24.506734503501942,14.570844489494217,2052,full
0.6511906074070094,-0.4289528879128611,24.171012453564884,15.739936281279306,2052,full
0.7078163009364851,-0.34557068090861076,23.86734242657021,16.89369402955936,2052,full
0.7644419944659607,-0.268609130309817,23.59044268709527,18.033525058058046,2052,full
0.8210676879954364,-0.1971497271359274,23.336216098506302,19.160612998562453,2052,full
0.877693381524912,-0.13045797011557025,23.101423288307693,20.27596632395313,2052,full
0.9343190750543877,-0.06793727697893696,22.88346076431959,21.38045389536245,2052,full
0.9909447685838634,-0.009096479218547079,22.680206090931247,22.474831576212193,2052,full
1.047570462113339,0.04647363748581221,22.48990725986569,23.559762541103638,2052,full
1.1041961556428146,0.09911760928487146,22.31110197942725,24.63583303383836,2052,full
1.1608218491722901,0.14912824492301038,22.142557700805444,25.70356477565311,2052,full
1.217447542701766,0.19675648896979783,21.983226320493152,26.76342486454117,2052,full
1.2740732362312415,0.24221904076560735,21.83220946418515,27.815833766112714,2052,full
1.3306989297607172,0.28570431529934515,21.688731528178955,28.861171832415263,2052,full
1.3873246232901928,0.3273771610209092,21.55211849414612,29.899784670996866,2052,full
1.4439503168196686,0.3673826332441341,21.4217810996307,30.931987605653337,2052,full
1.5005760103491441,0.40584904129581434,21.297201335825108,31.958069412114902,2052,full
0.14155936564172852,-1.9550361047120857,24.83882301019114,3.5161680286098274,2052,price_only
0.1981850591712042,-1.6185540425149239,23.62669055700352,4.682457066059474,2052,price_only
0.2548107527006798,-1.3672341556224283,22.760094877530953,5.799516907282549,2052,price_only
0.3114364462301555,-1.1665599865138705,22.091014393852912,6.879947016440763,2052,price_only
0.36806213975963115,-0.9995034970256448,21.549048065851277,7.9313887409003625,2052,price_only
0.42468783328910675,-0.8564008898502702,21.09537879573573,8.958950713173973,2052,price_only
0.4813135268185824,-0.7312363983130027,20.70641476642179,9.966277518994845,2052,price_only
0.5379392203480581,-0.6200096985330671,20.36678665720569,10.956093335372461,2052,price_only
0.5945649138775337,-0.5199253781014342,20.065945645941206,11.930507244850306,2052,price_only
0.6511906074070094,-0.4289528879128611,19.79635073228646,12.891197657799815,2052,price_only
0.7078163009364851,-0.34557068090861076,19.552432061278502,13.839530135926083,2052,price_only
0.7644419944659607,-0.268609130309817,19.32996382734222,14.776636101128362,2052,price_only
0.8210676879954364,-0.1971497271359274,19.125667217132744,15.703467363341295,2052,price_only
0.877693381524912,-0.13045797011557025,18.93694928934168,16.62083505752808,2052,price_only
0.9343190750543877,-0.06793727697893696,18.761725663922164,17.529438168739926,2052,price_only
0.9909447685838634,-0.009096479218547079,18.598296774382703,18.42988489314468,2052,price_only
1.047570462113339,0.04647363748581221,18.4452594268109,19.322708941544718,2052,price_only
1.1041961556428146,0.09911760928487146,18.30144226510378,20.208382191846518,2052,price_only
1.1608218491722901,0.14912824492301038,18.165857808968063,21.087324653607194,2052,price_only
1.217447542701766,0.19675648896979783,18.037666222824946,21.959912419052873,2052,price_only
1.2740732362312415,0.24221904076560735,17.916147544031958,22.826484082221207,2052,price_only
1.3306989297607172,0.28570431529934515,17.800680113732472,23.687345976356685,2052,price_only
1.3873246232901928,0.3273771610209092,17.690723624546575,24.542776488154992,2052,price_only
1.4439503168196686,0.3673826332441341,17.58580565191584,25.393029642612998,2052,price_only
1.5005760103491441,0.40584904129581434,17.48551084690606,26.238338105566978,2052,price_only
0.14155936564172852,-1.9550361047120857,24.486239518801757,3.4662565332330004,2052,price_weather
0.1981850591712042,-1.6185540425149239,23.278116471012023,4.6133748902017,2052,price_weather
0.2548107527006798,-1.3672341556224283,22.414815628047688,5.711536041829793,2052,price_weather
0.3114364462301555,-1.1665599865138705,21.748533012355338,6.773285832087165,2052,price_weather
0.36806213975963115,-0.9995034970256448,21.20900025901302,7.8062300174949035,2052,price_weather
0.42468783328910675,-0.8564008898502702,20.757486110550794,8.815451800818545,2052,price_weather
0.4813135268185824,-0.7312363983130027,20.37045731471285,9.804576653051832,2052,price_weather
0.5379392203480581,-0.6200096985330671,20.0325862694172,10.776313839325503,2052,price_weather
0.5945649138775337,-0.5199253781014342,19.733354928032153,11.732760473300242,2052,price_weather
0.6511906074070094,-0.4289528879128611,19.465245652674877,12.675585139892002,2052,price_weather
0.7078163009364851,-0.34557068090861076,19.22270675057347,13.606145186177713,2052,price_weather
0.7644419944659607,-0.268609130309817,19.00152682162602,14.525565061422242,2052,price_weather
0.8210676879954364,-0.1971497271359274,18.798438675482487,15.4347905812024,2052,price_weather
0.877693381524912,-0.13045797011557025,18.61085888826891,16.334627670727706,2052,price_weather
0.9343190750543877,-0.06793727697893696,18.43671097413184,17.22577074439594,2052,price_weather
0.9909447685838634,-0.009096479218547079,18.274301988821783,18.108823955344636,2052,price_weather
1.047570462113339,0.04647363748581221,18.122234349558692,18.984317412093425,2052,price_weather
1.1041961556428146,0.09911760928487146,17.979341497283297,19.852719762289542,2052,price_weather
1.1608218491722901,0.14912824492301038,17.844640085758193,20.7144481021638,2052,price_weather
1.217447542701766,0.19675648896979783,17.717293867951053,21.569875882862075,2052,price_weather
1.2740732362312415,0.24221904076560735,17.59658601672756,22.41933929295349,2052,price_weather
1.3306989297607172,0.28570431529934515,17.48189762930582,23.263142465503673,2052,price_weather
1.3873246232901928,0.3273771610209092,17.372690834134527,24.101561767002668,2052,price_weather
1.4439503168196686,0.3673826332441341,17.268495370276625,24.93484936090991,2052,price_weather
1.5005760103491441,0.40584904129581434,17.168897819536745,25.76323619213257,2052,price_weather
0.18527662071105458,-1.6859053235858643,66.1696900162532,12.259696559709399,2053,full
0.24008076194597497,-1.4267799041380715,63.54757427441984,15.256550051621153,2053,full
0.2948849031808954,-1.2211701574828584,61.541126996393594,18.14754927597471,2053,full
0.3496890444158158,-1.050710963925672,59.92581600048451,20.95540133304743,2053,full
0.40449318565073616,-0.9051203889771949,58.57978003597006,23.695121841468925,2053,full
0.4592973268856566,-0.7780575076419464,57.4297705078137,26.37734007789555,2053,full
0.514101468120577,-0.6653346242146272,56.42846052407819,29.00995439921262,2053,full
0.5689056093554974,-0.5640407472715128,55.543575289632116,31.599051545931108,2053,full
0.6237097505904178,-0.4720701621099915,54.75216180635708,34.149457184529176,2053,full
0.6785138918253382,-0.3878503255979615,54.03733908322095,36.6650852452417,2053,full
0.7333180330602586,-0.3101757925302343,53.386345659621476,39.14916999138869,2053,full
0.788122174295179,-0.23810215762046186,52.789310342033,41.604426046306024,2053,full
0.8429263155300993,-0.17087573223813887,52.23844765891725,44.03316221414306,2053,full
0.8977304567650197,-0.10788541524125027,51.72751378884455,46.43736458097827,2053,full
0.9525345979999401,-0.048628849281441094,51.25142820328465,48.818758560538534,2053,full
1.0073387392348605,0.007311941714888542,50.806004110091145,51.17885612582035,2053,full
1.062142880469781,0.06028845281893895,50.38775230928119,53.518992378177785,2053,full
1.1169470217047013,0.11059908987068527,49.99373578362818,55.840354287415245,2053,full
1.1717511629396218,0.1584993503011945,49.621460101870696,58.144003581129034,2053,full
1.226555304174542,0.204209674751236,49.26878958229065,60.43089519241802,2053,full
1.2813594454094626,0.24792158106381726,48.93388230170916,62.701892287849965,2053,full
1.3361635866443828,0.2898025127117664,48.61513910277559,64.95777862878022,2053,full
1.3909677278793033,0.32999971201027084,48.311163143679536,67.19926882917026,2053,full
1.4457718691142236,0.36864334442577307,48.02072748804437,69.42701693661469,2053,full
1.5005760103491441,0.40584904129581434,47.742748897577926,71.64162366382848,2053,full
0.18527662071105458,-1.6859053235858643,53.38637919644473,9.891247929516224,2053,price_only
0.24008076194597497,-1.4267799041380715,51.25446691919869,12.30521147109599,2053,price_only
0.2948849031808954,-1.2211701574828584,49.62359166534849,14.633248023724578,2053,price_only
0.3496890444158158,-1.050710963925672,48.310943138346886,16.893807540875336,2053,price_only
0.40449318565073616,-0.9051203889771949,47.21732834279064,19.09908755929218,2053,price_only
0.4592973268856566,-0.7780575076419464,46.28313625106135,21.25772075999711,2053,price_only
0.514101468120577,-0.6653346242146272,45.46985805007048,23.37612077877547,2053,price_only
0.5689056093554974,-0.5640407472715128,44.75123644371675,25.459229438424618,2053,price_only
0.6237097505904178,-0.4720701621099915,44.108600430174626,27.51096417319661,2053,price_only
0.6785138918253382,-0.3878503255979615,43.528219910507424,29.534501895707564,2053,price_only
0.7333180330602586,-0.3101757925302343,42.99971653271738,31.53246754992099,2053,price_only
0.788122174295179,-0.23810215762046186,42.5150632846544,33.50706411619896,2053,price_only
0.8429263155300993,-0.17087573223813887,42.06792980117444,35.46016506928283,2053,price_only
0.8977304567650197,-0.10788541524125027,41.653239671408734,37.3933818759566,2053,price_only
0.9525345979999401,-0.048628849281441094,41.2668626094084,39.30811438637159,2053,price_only
1.0073387392348605,0.007311941714888542,40.90539516236748,41.20558919076302,2053,price_only
1.062142880469781,0.06028845281893895,40.566001154023866,43.08688931487537,2053,price_only
1.1169470217047013,0.11059908987068527,40.24629340761011,44.95297755628366,2053,price_only
1.1717511629396218,0.1584993503011945,39.94424460510229,46.804715068773326,2053,price_only
1.226555304174542,0.204209674751236,39.658119103102806,48.64287633949648,2053,price_only
1.2813594454094626,0.24792158106381726,39.3864200789232,50.46816138899315,2053,price_only
1.3361635866443828,0.2898025127117664,39.12784806319002,52.281205805788446,2053,price_only
1.3909677278793033,0.32999971201027084,38.88126804740183,54.08258907296069,2053,price_only
1.4457718691142236,0.36864334442577307,38.64568313081897,55.87284153324017,2053,price_only
1.5005760103491441,0.40584904129581434,38.420213211986706,57.65245025840649,2053,price_only
0.18527662071105458,-1.6859053235858643,52.75346112294147,9.773983007670589,2053,price_weather
0.24008076194597497,-1.4267799041380715,50.524309044031895,12.129914612085091,2053,price_weather
0.2948849031808954,-1.2211701574828584,48.82275192391866,14.397092474109627,2053,price_weather
0.3496890444158158,-1.050710963925672,47.4556205171908,16.59471059081603,2053,price_weather
0.40449318565073616,-0.9051203889771949,46.31829625427,18.735435205804233,2053,price_weather
0.4592973268856566,-0.7780575076419464,45.34800422067736,20.828217118156584,2053,price_weather
0.514101468120577,-0.6653346242146272,44.50424494746493,22.879697665089495,2053,price_weather
0.5689056093554974,-0.5640407472715128,43.75943545922796,24.894988294984643,2053,price_weather
0.6237097505904178,-0.4720701621099915,43.0939820628514,26.878136804368985,2053,price_weather
0.6785138918253382,-0.3878503255979615,42.49348934332521,28.83242283157812,2053,price_weather
0.7333180330602586,-0.3101757925302343,41.94708511489459,30.760553949065752,2053,price_weather
0.788122174295179,-0.23810215762046186,41.44636684203576,32.66480075218083,2053,price_weather
0.8429263155300993,-0.17087573223813887,40.984712686842414,34.547092858179795,2053,price_weather
0.8977304567650197,-0.10788541524125027,40.556815984738286,36.40908893891395,2053,price_weather
0.9525345979999401,-0.048628849281441094,40.158361754408006,38.2522289700712,2053,price_weather
1.0073387392348605,0.007311941714888542,39.78579639254431,40.07777397752045,2053,price_weather
1.062142880469781,0.06028845281893895,39.43616020118685,41.88683679075634,2053,price_weather
1.1169470217047013,0.11059908987068527,39.106963310434416,43.680406197504745,2053,price_weather
1.1717511629396218,0.1584993503011945,38.796092214509756,45.459366169864616,2053,price_weather
1.226555304174542,0.204209674751236,38.50173831573909,47.22451135110998,2053,price_weather
1.2813594454094626,0.24792158106381726,38.22234256006538,48.97655966501587,2053,price_weather
1.3361635866443828,0.2898025127117664,37.9565520191329,50.71616268253871,2053,price_weather
1.3909677278793033,0.32999971201027084,37.70318546518625,52.44391422032209,2053,price_weather
1.4457718691142236,0.36864334442577307,37.46120580113045,54.16035753037296,2053,price_weather
1.5005760103491441,0.40584904129581434,37.229697776769875,55.86599135636974,2053,price_weather
